Username,Review,date,Rating,Total
Neriman C.,Service,10/22/2018 20:50,4,5
Helmut L.,"Bis jetzt mußte ich die Versicherung nicht in Anspruch nehmen, aber das Preis-Leistungsverhältnis hatte mich zum Abschluss überzeugt.",10/21/2018 20:30,4,5
Angelika S.,"Leistung und Servicequalität.
Eine kurzfristige Änderung der Konditionen war unproblematisch und einfach.",10/21/2018 18:20,4,5
Christine M.,"Telefonische Erreichbarkeit; freundliche, hilfsbereite Mitarbeiter; günstige Tarife",10/21/2018 10:36,4,5
Cyra R.,Preis - Leistungsverhältnis,10/21/2018 9:30,4,5
Anna C.,Die rasche Erledigung,8/8/2019 10:12,5,5
Anna C.,Schnelle Abwicklung,8/8/2019 10:12,5,5
Klaus G.,Servicequalität,7/24/2019 11:48,5,5
Daniela S.,Preis/Leistung ist sehr gut,7/18/2019 14:54,5,5
Steffen O.,"Alles war unkompliziert , aber der Preis war zu hoch",7/5/2019 13:40,5,5
Maike S.,"unfallfrei gefahren, deshalb keine Beurteilung möglich.",6/28/2019 13:54,5,5
Stefanie H.,Schadensabwicklung verlief problemlos. Die Dame am Telefon war sehr freundlich und auf Nachfrage bzgl unverständlichen Dingen wurde verständlich und ausführlich geantwortet. Auch der Schriftverkehr verlief problemlos und informativ.,6/27/2019 21:40,5,5
Stefan G.,Xcv,6/18/2019 13:51,5,5
Richard Charles v.,"Unkompliziert, freundliche Mitarbeiter nur zum empfehlen",6/16/2019 23:41,5,5
Elena Madalina L.,Gute Service Qualität,6/9/2019 14:43,5,5
Nathalie H.,"Unterlagen sehr gut zu verstehen, Mitarbeiter zuvorkommend und freundlich.",6/3/2019 16:04,5,5
Thomas L.,"Sehr zuverlässig, immer freundlich und machen alles möglich ohne viel papierkram ihr seid klasse! Weiter so",5/13/2019 14:36,5,5
Joanna L.,Günstig,5/6/2019 17:32,5,5
Marek S.,Ich bin sehr zufrieden und habe ich weiter empfohlen.,5/3/2019 23:55,5,5
Till Z.,Top Geisterservice,4/20/2019 16:47,5,5
Julia R.,Schnell und unkompliziert,4/11/2019 9:33,5,5
Fabian V.,"Antwort auf Mails am nächsten Tag, der freundliche Service.",4/10/2019 15:43,5,5
Manuel B.,Das sich jemand sofort um die Angelegenheit gekümmert hat,3/25/2019 5:56,5,5
Manuel B.,Hatte einen Unfall und der Schaden wurde komplikationslos behoben,3/25/2019 5:56,5,5
Simon B.,Unkompliziert,3/14/2019 15:09,5,5
Britta S.,Verständlichkeit unterlagen. Gutes preis leidtungsverhältnis,3/7/2019 14:43,5,5
Uwe P.,"Service ist gut ein Anruf und die Rate angeapasst!

Musste nicht wechseln, alles Super",3/4/2019 9:15,5,5
Marcus R.,bester und niedrigster preis,3/1/2019 8:08,5,5
Dominik F.,"Gut gefallen: ich bekam keine Nachfragen wie es passiert ist ect. Ich habe das Schreiben der Polizei zur Versicherung geschickt und damit war es für mich erledigt.

Nicht gut gefallen: Zum einen habe ich keine Meldung bekommen das der Schaden beim Gegner ausgeglichen wurde. Zudem wurde ich für das Jahr 2019 höher gestuft in der SFK, obwohl dieser Unfall ein Parkrempler war. Kein Personenschaden, eine kleine Delle und Kratzer mehr war nicht und meine in den letzten Jahren erarbeitete (kein Unfall seit 2011 nach Führerschein erhalt) SFK ist sehr tief gerutscht, das fand ich nicht gut, es ist mein erster Unfall gewesen überhaupt.",2/23/2019 14:14,5,5
Vera P.,Gut gefallen 😃👍,2/21/2019 15:22,5,5
Maren R.,"gute Erreichbarkeit, freundlicher und unkomplizierter Service, gute Preise, flexibel und kulant",2/15/2019 14:35,5,5
Murat Ö.,Servicequalität ist besser.,2/9/2019 7:00,5,5
Andreas W.,Unkomplizierte Abwicklung. Alles bestens.,1/22/2019 19:06,5,5
René S.,War sehr zufrieden habe nur gewechselt wegen sparen,1/21/2019 20:10,5,5
Rosen D.,"Vertragsunterlagen- alle war schnell, Sichereit bei den Unterlagen",1/20/2019 22:16,5,5
Johanna O.,"Die preisleistung stimmt, nach wie vor günstig.",1/19/2019 21:53,5,5
Ulrich K.,"Bei der Europa hat bisher alles super geklappt!
Vom Abschluß bis zur Schadensregulierung war alles verständlich, einfach und reibungslos.
Hatte im Sommer 2019 einen Wildunfall der Schaden wurde kompikationslos reguliert.",1/13/2019 14:14,5,5
Ulrich K.,Top!!! Schnell und ohne Probleme!,1/13/2019 14:14,5,5
Silvia L.,Unkompliziert und sehr freundlich,1/9/2019 20:00,5,5
Dirk M.,Preis- Leistung ist i.O.,1/4/2019 19:47,5,5
Sigrid W.,insgesamt alles ok,1/1/2019 14:33,5,5
alfredo c.,Alles ok,12/31/2018 14:54,5,5
Bernd D.,"gute leistung , günstiger preis , verständliche versichereungsunterlagen",12/29/2018 18:25,5,5
Dusan V.,...die Versicherung ist leicht telefonisch zu erreichen und die Mitarbeiter sind sehr hilfsbereit und kompetent .,12/27/2018 13:55,5,5
Ingrid L.,"gefallen:Preis der Kfz-Versicherung
Nicht gefallen: nachweis der bezahlten Beiträge,am Jahresende selbst anfordern",12/23/2018 18:41,5,5
David S.,Sehr gutes Preis- Leistungsverhältnis.,12/23/2018 16:47,5,5
Sabine A.,Super Beratung am heutigen Tage,12/19/2018 14:06,5,5
Semjon B.,"Servicequalität.
Preis-Leistungsverhältnis",12/15/2018 11:09,5,5
Vipan B.,Super Preis-Leistungsverhältnis,12/13/2018 15:18,5,5
Ghulam N.,Zum Glück haben meine Ehefrau und ich das Jahr 2018 unfallfrei überlebt. Von daher mussten wir die Dienste von Europa Versicherung nicht nutzen. Dennoch bedanken wir uns ganz herzlich. LG,12/8/2018 14:29,5,5
Gerhard K.,"Schnelle Abwicklung von Schäden, Wenig Papierkrieg",12/7/2018 19:56,5,5
Servan S.,"einfach, unkompliziert, perfekte Vergleiche",12/6/2018 14:27,5,5
juri P.,"Ich bin schon  zimlich lange Zeit bei Europa, und bin auch zufrieden",12/5/2018 14:25,5,5
Hidaet K.,"Mir hatte es gut gefällen dass ich nicht so oft unwichtige Briefe, e-Mails usw. von Europa V. Bekomme, einfach wenn es etwas wichtig ist bekomme ich Nachrichten von euch.",12/5/2018 14:04,5,5
Stefan B.,Auch nach Jahren noch günstige Beiträge und keine Lockvogelangebote.,12/3/2018 9:21,5,5
Ivan C.,"Preis Leistung ist gut (für mich). Sie antworten schnell per Email. Es gibt aber keine Telefonnummer; ich weiß nicht, wie gut es dann geht, wenn man einen Schadensfall hat...",8/10/2019 15:08,4,5
Ute K.,"Steinschlag Windschutzscheibe.
Problemlose Abwicklung.",8/1/2019 14:28,5,5
Ute K.,Unkomplizierter Kontakt bei anfallenden Fragen. Prompte Rückmeldung.,8/1/2019 14:28,5,5
Christopher L.,Schadensabwicklung (Vollkasko) war unproblematisch.,7/29/2019 20:18,4,5
Cassandra L.,Alles top,7/1/2019 16:26,5,5
Yesim I.,"Ich bin mehr als zufrieden, ich danke sehr für den top Service.",6/14/2019 8:00,5,5
Claudia R.,Eigentlich soweit zufrieden.,6/3/2019 14:59,4,5
Claudia R.,"Unfall war im September und bisher wurde noch nichts reguliert. 
Seit Anfang des Jahres 2019 wird geprüft ob eine Teilschuld vorliegt oder nicht",6/3/2019 14:59,3,5
Bernhard S.,Extrem schlechter Service im Schadensfall  im April 2017 (Einbruch und Diebstahl des Airbags). TEL. Erreichbarkeit der Sachbearbeiterin nicht gegeben; kein Rückruf trotz mehrfacher Bitten. Wünsche mir meine alte Versicherung zurück!,5/4/2019 14:01,1,5
Péter F.,Alles super!,5/3/2019 17:59,5,5
Lukasz T.,Kein telefonische Kontakt,4/18/2019 14:28,1,5
Mihaly H.,Nach  mere jahre habe ich nur 5 EU weniger muss zahlen. Das gefellt NICHT,4/16/2019 20:34,1,5
Kai J.,Nette und kompetente Mitarbeiter.,4/16/2019 18:22,4,5
Kostantinos V.,Nicht kompliziert würde alles gut geregelt.,4/15/2019 14:27,4,5
Kostantinos V.,Abwicklung OK...Preis ein bisschen erhöht als vergleichbare Versicherung,4/15/2019 14:27,3,5
Bérénice W.,alles sehr einfach,4/7/2019 19:14,5,5
Gerhard O.,der Preis,4/7/2019 15:51,5,5
Balázs K.,"Ich habe ein Windschutzscheibenbruch, das wurde bischer nicht bearbeitet",4/7/2019 14:34,1,5
Sarah L.,"Leider ist es eine Onlineversicherung und hin und wieder möchte man doch mal persönlich mit jemandem sprechen.
E Mails werden aber sehr nett,schnell und zuverlässig beantwortet!",3/23/2019 21:13,3,5
Corina D.,Schneller unkomplizierter Service,3/22/2019 9:56,5,5
Canan Ö.,Alles ist super,3/18/2019 14:51,5,5
Pawel P.,alles war ok,2/25/2019 12:09,4,5
Mario F.,hatte mich nicht gefallen das die Versicherungen ist teuer geworden,2/13/2019 14:15,3,5
Riedmiller-Özkale M.,"Der Ablauf lief sehr schnell und unkompliziert.
Würde ich auf jeden Fall weiter empfehlen.",2/4/2019 14:14,5,5
Serkan E.,Ja,2/2/2019 14:56,5,5
Oliver W.,"Unkompliziert,schnell und kompetent",2/1/2019 12:28,5,5
Peter D.,Unkompliziert,1/18/2019 18:15,4,5
Ian D.,Servicequalitait,1/13/2019 16:04,5,5
adrian n.,Top und absolut Fair.,1/12/2019 14:05,5,5
Mihai I.,"Ich bin zufrieden und habe die Versicherungsgesellschaft Europago bereits empfohlen. Die Leute, die dort arbeiten, sind sehr pünktlich und freundlich.",1/12/2019 10:02,5,5
Diana U.,Schnelle und informative Abwicklung,1/5/2019 15:47,4,5
Sandi P.,"Schnelle abwicklung und relativ günstig.
Einfache Handhabung des Internetportals.
Kontowechsel schnell und ohne Probleme.",1/3/2019 20:30,5,5
Marija J.,k.k.,12/31/2018 15:27,3,5
Grit S.,"Gut zu kontaktieren , unkompliziert",12/29/2018 17:52,5,5
Nicole M.,Schnelle und unkomplizierte Regulierung,12/27/2018 8:33,5,5
Nicole M.,Schnell und unkompliziert,12/27/2018 8:33,5,5
Klaus B.,"Das Onlineportal ist sehr übersichtlich und mit allem ausgestattet was man Versicherungstechnisch braucht.
Besonders gut gefällt mir die Möglichkeit jederzeit seinen Vertrag anzupassen.
Inklusive Fahrzeugwechsel mit Prämienvorschau.
Bei der Schadensabwicklung hatte ich Gott sei Dank noch keine Erfahrung
sammeln dürfen.
Alles in allem: Immer wieder :-)",12/20/2018 18:27,5,5
Claudia G.,"Gut gefallen hat mir, das die Europago sehr günstig war in der Versicherung.
Nicht gefallen hat mir, das man alles nur über Internet klären muss und keinen direkten Ansprechpartner hat.",12/11/2018 22:28,3,5
Lassaad S.,Alles gut,12/11/2018 11:12,4,5
Carmen B.,unkomplizierte Versicherung mit gutem Angebot,12/11/2018 8:07,4,5
Wolfgang K.,kein persönlicher kontakt,12/10/2018 12:20,4,5
Karlheinz B.,total unkompliziert,12/8/2018 19:09,5,5
Heiko Z.,Gut,12/2/2018 19:05,5,5
Elena N.,Ohne Probleme,11/24/2018 19:24,5,5
Gintautas O.,good,11/22/2018 18:04,4,5
Nica F.,Ist alles ok aber keine Kontakt Nummer von Europa Go. Ich möchte mit jemand reden aber gibt keine telefon Nummer.,11/16/2018 16:57,5,5
Ivan N.,Keinen  Schäden Gut geschlafen.,11/16/2018 15:14,5,5
Chrysovalantis L.,Erreichbarkeit SERVICE ORIENTIERT,11/14/2018 14:09,4,5
Mike G.,Nicht gefallen das die Preise steigen bei der Versicherung,11/11/2018 7:29,4,5
Rogers K.,Die Leistung und Erreichbarkeit,11/4/2018 10:56,4,5
Bernhard S.,Extrem schlechter Service im Schadensfall  im April 2017 (Einbruch und Diebstahl des Airbags). TEL. Erreichbarkeit der Sachbearbeiterin nicht gegeben; kein Rückruf trotz mehrfacher Bitten. Wünsche mir meine alte Versicherung zurück!,5/4/2019 14:01,1,5
Lukasz T.,Kein telefonische Kontakt,4/18/2019 14:28,1,5
Mihaly H.,Nach  mere jahre habe ich nur 5 EU weniger muss zahlen. Das gefellt NICHT,4/16/2019 20:34,1,5
Balázs K.,"Ich habe ein Windschutzscheibenbruch, das wurde bischer nicht bearbeitet",4/7/2019 14:34,1,5
Robert W.,"Null Kommunikation, drastische Erhöhung im Schadensfall ohne Klärung/Optionen/Angebot, keine ausreichende Kommunikation, Kündigung als ""Notwehr"" einzige Lösung",10/17/2018 19:41,1,5
Robert W.,"Null Kommunikation, drastische Erhöhung im Schadensfall ohne Klärung/Optionen/Angebot, keine ausreichende Kommunikation, Kündigung als ""Notwehr"" einzige Lösung",10/17/2018 19:41,1,5
Prienka K.,Kein telefonischer Service. Schlechte Erreichbarkeit durch Mails. Antworten kamen erst nach Tagen oder gar nicht !,9/8/2018 11:49,1,5
Iris C.,Sehr lange Bearbeitungszeit,6/22/2018 15:57,1,5
Bernhard S.,"Kein Rückruf, trotz wiederholter Bitten. Zwei Wochen Reparaturzeiten für den Einbau eines Schlosses sowie eines Airbags!",5/14/2018 12:42,1,5
Georg M.,nichts.,3/26/2018 8:40,1,5
Georgi Dimitrov A.,"nie wieder   ,kompliziert und Probleme.finger   weg",3/7/2018 17:36,1,5
Marie-Kristin F.,Leider viel zu teuer.,2/24/2018 19:33,1,5
Perez J.,Ich mochte nichts. Ich würde es niemandem empfehlen,2/17/2018 1:53,1,5
Hermann B.,"NICHT EMPFEHLENSWERT !!! Habe nach einem Jahr eine drastische Erhöhung des Beitrag erfahren müssen, worauf ich den Audi ungemeldet habe.",1/26/2018 11:17,1,5
Avdullah S.,Die schlechteste und Und schlimmste Versicherung die ich je gesehen habe,1/24/2018 12:34,1,5
cirkin n.,Nie wieder ein Vertrag online oder von check24!!!,1/21/2018 13:14,1,5
René R.,"Schwierige Kommunikation, fehlerhafte Berechnung des Versicherungsbeitrages. Gesamterfahrung war enttäuschend.",10/25/2017 19:05,1,5
Anja R.,"Kündigung aufgrund Schaden, OHNE Mitteilung / Zustellung!!!
Ausschließliche mangelhafte Kommunikation über Email",10/4/2017 7:44,1,5
Anja R.,"NICHT empfehlenswert!!! Versicherung kündigt im laufenden Jahr ohne dies mitzuteilen (lt. Online-Portal bin ich weiterhin versichert!) Daraus erfolgtes Entstempelungs-Ersuchen des LRA/Polizei, 6 Wochen ohne Versicherungsschutz, ~150€ Kosten plus Aufwand, jetzt neue Versicherung... UNMÖGLICH!!!",10/4/2017 7:44,1,5
Ekrem S.,Mir hat überhaupt nicht gefallen ......,10/3/2017 0:24,1,5
David P.,Preis,9/18/2017 18:02,1,5
Michael S.,"Rabatt beim Vorversicherer wurde gar nicht angefragt,  stattdessen drastische Hochstufung.  Bei Problemen keine telefonische Erreichbarkeit.",7/4/2018 8:39,2,5
Mike G.,Nein leider nicht da der Service sehr schlecht ist und mann dort nur Auskunft Per Online bekommt,7/2/2018 14:31,2,5
Jürgen S.,keine Beitragsentwicklung gemäß den SF-Klassen.,6/17/2018 16:31,2,5
Patrick B.,"Preis gut

Leistung und Service sehr schlecht",3/19/2018 10:35,2,5
Yannick N.,"Garnicht ""Kundenorientierter Support"".. 
des Weiteren nicht einen Schaden frei pro Jahr -.-",2/15/2018 9:09,2,5
Yannick N.,"Gute online Bearbeitung, leichter schwierig mit dem Smartphone..
sehr sehr teuer und kein Kundenservice",2/15/2018 9:09,2,5
Schriffert A.,Das sie meinen Beitrag auf dass doppelt erhöht haben,2/3/2018 22:36,2,5
Laszlo S.,"teuer, schlechte Kommunikation ",10/19/2017 20:15,2,5
Siegfried D.,"minus: mehrfach falsche Rechnung geschickt, schlechter Service und schlechte Erreichbarkeit",10/3/2017 21:25,2,5
Andreas P.,leider keine Kulanz bzw Entgegenkommen in einem Schadensfall.,10/3/2017 12:34,2,5
Claudia R.,"Unfall war im September und bisher wurde noch nichts reguliert. 
Seit Anfang des Jahres 2019 wird geprüft ob eine Teilschuld vorliegt oder nicht",6/3/2019 14:59,3,5
Kostantinos V.,Abwicklung OK...Preis ein bisschen erhöht als vergleichbare Versicherung,4/15/2019 14:27,3,5
Sarah L.,"Leider ist es eine Onlineversicherung und hin und wieder möchte man doch mal persönlich mit jemandem sprechen.
E Mails werden aber sehr nett,schnell und zuverlässig beantwortet!",3/23/2019 21:13,3,5
Mario F.,hatte mich nicht gefallen das die Versicherungen ist teuer geworden,2/13/2019 14:15,3,5
Marija J.,k.k.,12/31/2018 15:27,3,5
Claudia G.,"Gut gefallen hat mir, das die Europago sehr günstig war in der Versicherung.
Nicht gefallen hat mir, das man alles nur über Internet klären muss und keinen direkten Ansprechpartner hat.",12/11/2018 22:28,3,5
Bernd M.,"Ich hatte vor zwei Wochen angefragt, in welcher Schadensfreiheitskklasse ich nächstes Jahr eingestuft würde und bislang keine Antwort erhalten. Ansonsten war es gut. Der berühmte Termin Ende November rückt immer näher.",10/20/2018 9:26,3,5
Sevindz M.,Kein Kontakt sehr schwer zum Tel. alles über Internet,10/19/2018 7:07,3,5
Manuel d.,Da ich bis heute keinen Schäden hatte  kann ich weder noch urteilen,10/18/2018 19:15,3,5
Vlatko B.,Kunde beim europa seit 2015 aber beim zweite auto habe ich SF klasse 0 bekommen,10/14/2018 13:41,3,5
Jacek B.,Alles außer Preis war i.O.,5/24/2018 12:01,3,5
Lydia F.,"Ich habe die Versicherung nicht benötigt, daher kann ich auch nichts zur Europa sagen. Wahrscheinlich hat die Versicherung Probleme, da sie in letzter Zeit viel Werbung geschaltet hat.",5/5/2018 16:27,3,5
Heike K.,Unkompliziert,1/29/2018 16:46,3,5
Kim maja G.,Sehr unflexible Mitarbeiter.,1/29/2018 16:05,3,5
Alexander M.,Erstattung Neupreis bis zum 18. Monat,1/29/2018 14:29,3,5
Tisbierek Dürr R.,Nur email Kontakt. Lang gedauert und oft Missverständnis.,1/9/2018 11:23,3,5
Erdmute V.,Die Information über den Verlauf der Schadensregulierung fand nicht statt,1/1/2018 10:47,3,5
Susan P.,leicht verständlich und sofort erledigt,12/3/2017 22:58,3,5
Romy S.,Ständige Beitragserhöhungen tragen nicht zur Kundenzufriedenheit bei,11/4/2017 11:33,3,5
Janina P.,Nur online Auskunft... bei dringenden Fragen nicht optimal,10/18/2017 6:55,3,5
Renate H.,da nie in Anspruch genommen - auch keine Wertung,10/3/2017 19:40,3,5
Andreas P.,Leider keine Kulanz in einer Schadenssituation in der man unter Stress und Zeitdruck stand.,10/3/2017 12:34,3,5
Wolfgang S.,"Habe nichts anzumerken, da kein Schadensfall vorlag.",10/2/2017 20:13,3,5
Peter G.,"Der Kollege den ich angerufen hatte,war einfach kurz ab,es kam dadurch kein richtiges Gespräch zu stande",10/2/2017 19:43,3,5
Dietfried G.,War zu teuer. Ansonsten ok,10/2/2017 16:04,3,5
joachim m.,problemloser abschluss,10/2/2017 12:24,3,5
Yamin M.,"Positiv: - Preis 
negativ: - kein persönlichen Ansprechpartner",9/15/2017 10:37,3,5
Harald O.,Die Einstufung in die Schadenfreiheitsrabattgruppe hat nicht gepasst. Vorversicherungen von Verwandten können nicht übernommen werden.,8/29/2017 10:54,3,5
Ivan C.,"Preis Leistung ist gut (für mich). Sie antworten schnell per Email. Es gibt aber keine Telefonnummer; ich weiß nicht, wie gut es dann geht, wenn man einen Schadensfall hat...",8/10/2019 15:08,4,5
Christopher L.,Schadensabwicklung (Vollkasko) war unproblematisch.,7/29/2019 20:18,4,5
Claudia R.,Eigentlich soweit zufrieden.,6/3/2019 14:59,4,5
Kai J.,Nette und kompetente Mitarbeiter.,4/16/2019 18:22,4,5
Kostantinos V.,Nicht kompliziert würde alles gut geregelt.,4/15/2019 14:27,4,5
Pawel P.,alles war ok,2/25/2019 12:09,4,5
Peter D.,Unkompliziert,1/18/2019 18:15,4,5
Diana U.,Schnelle und informative Abwicklung,1/5/2019 15:47,4,5
Lassaad S.,Alles gut,12/11/2018 11:12,4,5
Carmen B.,unkomplizierte Versicherung mit gutem Angebot,12/11/2018 8:07,4,5
Wolfgang K.,kein persönlicher kontakt,12/10/2018 12:20,4,5
Gintautas O.,good,11/22/2018 18:04,4,5
Chrysovalantis L.,Erreichbarkeit SERVICE ORIENTIERT,11/14/2018 14:09,4,5
Mike G.,Nicht gefallen das die Preise steigen bei der Versicherung,11/11/2018 7:29,4,5
Rogers K.,Die Leistung und Erreichbarkeit,11/4/2018 10:56,4,5
Alexander G.,"Online-Kündigung
Schnelle Bestätigung",10/29/2018 16:12,4,5
Thomas G.,Günstig und zum Glück nicht in Anspruch genommen!,10/29/2018 15:38,4,5
Roman K.,"unkompliziert, kein Telefonkontakt",10/22/2018 14:55,4,5
Roman K.,"alles nur schriftlich, kein telefonischer Kontakt",10/22/2018 14:55,4,5
Lucas E.,Preislich gut. Servicekarten/Anfrsgen sind übersichtlich.,10/20/2018 9:57,4,5
Ersoy B.,Keine Probleme,10/18/2018 13:40,4,5
Thomas S.,Gute Preise. Habe auch mein Motorrad über gleiche Versicherung versichert. Klarer Vertrag und Rechnung.,10/18/2018 13:27,4,5
Nela I.,"Ich kann hierzu nichts sagen, da ich den Kontakt zu EUROPAgo nie aufnehmen musste.",10/17/2018 7:51,4,5
Julia V.,Gut gefallen die einbandfreie Ablauf.,10/13/2018 8:39,4,5
Rita S.,"Freundlich, unkompliziert, schnell",9/1/2018 12:53,4,5
Rita S.,"Vertragsabschluss unkompliziert, meine offenen Fragen vorab wurden telefonisch freundlich und kompetent beantwortet.",9/1/2018 12:53,4,5
Roman B.,"günstig! Aber kann zu Verzögerung kommen , wenn Sie eine Nummer für Zulassung brauchen.. Anträge ausschließlich online.",7/13/2018 21:44,4,5
Stephanie P.,Unkompliziert,6/26/2018 21:45,4,5
Christiane K.,"unkomplizierte Vertragsunterlagen, Autoschutzbrief",6/26/2018 14:57,4,5
Pawel P.,"schnell, Kompetenz voll, alles war ok nur schrifliche bestetigung hat 5 tage gedauert",6/25/2018 16:01,4,5
Michael L.,etwas teuer...,6/21/2018 23:27,4,5
Anja V.,Preis Leistungs Verhältnis.  Und das alles ohne große Komplikationen und Bürokratie funktioniert hat,6/15/2018 11:35,4,5
Christoph M.,Trotz reiner online Versicherung sehr schnelle Bearbeitung,6/4/2018 11:34,4,5
